               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.012355,           0.0065234,          0.00090891,             0.99293,             0.98654,             0.99395,             0.87189,            0.013783,           0.0040243,           0.0049983,            0.000958,            0.000958,            0.000958
                 139,              0.0125,           0.0066562,          0.00075644,             0.99586,             0.98566,             0.99402,             0.87363,            0.013735,            0.004012,           0.0047799,            0.000892,            0.000892,            0.000892
                 140,             0.01254,           0.0065528,          0.00069854,             0.99588,             0.98748,             0.99408,             0.87073,            0.013777,           0.0040646,           0.0047341,            0.000826,            0.000826,            0.000826
                 141,            0.012119,           0.0066136,          0.00053818,             0.99689,             0.98667,             0.99374,             0.87212,            0.013903,           0.0040708,           0.0046405,             0.00076,             0.00076,             0.00076
                 142,            0.012574,           0.0066065,          0.00068912,             0.99527,             0.98541,             0.99465,             0.87405,            0.013936,           0.0040306,           0.0042211,            0.000694,            0.000694,            0.000694
                 143,            0.012465,           0.0067217,          0.00052856,             0.99588,             0.98705,             0.99449,             0.87414,            0.013765,           0.0040086,           0.0050774,            0.000628,            0.000628,            0.000628
                 144,             0.01215,           0.0066131,          0.00068587,             0.99346,              0.9865,             0.99463,             0.87547,            0.013824,           0.0040258,           0.0049978,            0.000562,            0.000562,            0.000562
                 145,            0.011732,           0.0064634,          0.00049624,             0.99682,             0.98727,             0.99469,             0.87695,            0.013803,           0.0039987,           0.0046948,            0.000496,            0.000496,            0.000496
                 146,             0.01228,           0.0064689,          0.00052513,             0.99501,             0.98485,             0.99465,             0.87551,            0.013766,           0.0039899,           0.0046979,             0.00043,             0.00043,             0.00043
                 147,            0.011898,           0.0064548,          0.00055311,             0.99205,             0.99092,             0.99474,             0.87655,            0.013629,           0.0039895,           0.0044577,            0.000364,            0.000364,            0.000364
                 148,            0.011728,           0.0064241,          0.00062818,             0.99559,             0.98684,              0.9947,             0.87489,            0.013646,           0.0039842,           0.0046993,            0.000298,            0.000298,            0.000298
                 149,            0.011613,           0.0064387,          0.00060424,             0.99222,             0.98807,             0.99469,             0.87459,            0.013574,           0.0039837,           0.0045287,            0.000232,            0.000232,            0.000232
