               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.051401,            0.068677,             0.01373,             0.57778,             0.47776,             0.49029,             0.21846,            0.052555,            0.056289,            0.014827,            0.008812,            0.008812,            0.008812
                  38,             0.05075,            0.066176,             0.01324,              0.5494,             0.46558,             0.50527,             0.21375,            0.052252,             0.05403,            0.013156,            0.008779,            0.008779,            0.008779
                  39,            0.049508,            0.064335,            0.012561,             0.52666,             0.54572,             0.52607,             0.22673,            0.051109,            0.053504,            0.010751,            0.008746,            0.008746,            0.008746
                  40,            0.049296,            0.064132,            0.012669,              0.5984,             0.50659,             0.53271,             0.23344,            0.051684,            0.052549,            0.012213,            0.008713,            0.008713,            0.008713
                  41,            0.049991,             0.06805,            0.012502,             0.55571,             0.50939,              0.5143,             0.22394,            0.051123,            0.055347,            0.016702,             0.00868,             0.00868,             0.00868
                  42,             0.05025,            0.068667,            0.011774,             0.59371,             0.52438,             0.54463,             0.23334,            0.052031,            0.055705,            0.012282,            0.008647,            0.008647,            0.008647
                  43,             0.05039,              0.0698,            0.011338,             0.63303,             0.54639,             0.57501,             0.26574,            0.049922,            0.053217,            0.010565,            0.008614,            0.008614,            0.008614
                  44,            0.048393,            0.062796,            0.011165,             0.68358,               0.495,             0.58362,              0.2647,            0.050343,            0.055615,            0.011166,            0.008581,            0.008581,            0.008581
                  45,            0.049949,            0.068689,            0.010707,             0.62631,             0.51147,              0.5712,             0.23703,            0.050325,            0.051854,            0.012824,            0.008548,            0.008548,            0.008548
                  46,            0.048297,            0.062317,            0.010833,             0.64826,             0.54239,             0.58522,             0.26744,              0.0504,            0.052258,            0.011042,            0.008515,            0.008515,            0.008515
                  47,            0.048502,            0.063328,            0.013317,             0.54074,             0.52972,             0.52875,             0.23675,            0.050358,            0.054598,            0.019105,            0.008482,            0.008482,            0.008482
                  48,            0.048254,            0.060737,            0.012093,             0.55854,             0.53732,              0.5436,             0.23143,            0.053621,            0.054536,            0.013324,            0.008449,            0.008449,            0.008449
                  49,            0.048766,             0.06479,            0.012457,             0.58135,              0.5412,             0.56133,             0.24722,            0.051047,            0.054943,            0.015072,            0.008416,            0.008416,            0.008416
