               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.027412,            0.011044,            0.025726,             0.77797,             0.71335,             0.80769,             0.58915,            0.021243,            0.005427,            0.027584,            0.007624,            0.007624,            0.007624
                  38,             0.02769,            0.010673,            0.025041,             0.72045,             0.73621,             0.78593,             0.58967,            0.022549,           0.0053655,             0.03445,            0.007558,            0.007558,            0.007558
                  39,            0.027875,            0.010625,            0.023311,             0.64756,             0.73265,             0.75862,             0.55763,            0.021386,           0.0053938,             0.03317,            0.007492,            0.007492,            0.007492
                  40,            0.027361,            0.010682,            0.022784,             0.69484,             0.73598,             0.79458,             0.58903,            0.020449,           0.0053499,            0.030421,            0.007426,            0.007426,            0.007426
                  41,            0.026809,            0.010778,            0.024339,             0.73933,             0.72042,             0.79017,             0.59641,            0.020327,           0.0052395,            0.032546,             0.00736,             0.00736,             0.00736
                  42,            0.027338,            0.010731,            0.023381,             0.76963,             0.74152,             0.83317,             0.62835,            0.019563,           0.0050796,            0.028187,            0.007294,            0.007294,            0.007294
                  43,            0.027224,             0.01053,            0.021454,             0.74329,             0.69821,             0.79129,             0.59993,            0.019343,           0.0053849,            0.029096,            0.007228,            0.007228,            0.007228
                  44,            0.027353,            0.010666,            0.021451,             0.76966,             0.77628,             0.83878,             0.63993,            0.020864,           0.0051099,            0.033795,            0.007162,            0.007162,            0.007162
                  45,            0.027377,            0.010347,            0.022092,             0.74361,             0.69137,             0.78389,             0.59099,            0.020127,           0.0054308,            0.032421,            0.007096,            0.007096,            0.007096
                  46,            0.026955,            0.010613,            0.023952,              0.7468,             0.70423,             0.79852,             0.59826,             0.02039,           0.0054519,            0.031024,             0.00703,             0.00703,             0.00703
                  47,            0.026617,            0.010573,            0.020913,             0.73075,             0.80935,             0.83855,             0.64658,            0.021285,           0.0052415,            0.026996,            0.006964,            0.006964,            0.006964
                  48,            0.026112,            0.010408,            0.021363,             0.74483,             0.76372,             0.82008,             0.62827,             0.02087,           0.0050311,             0.03151,            0.006898,            0.006898,            0.006898
                  49,            0.026077,            0.010434,            0.022487,             0.71681,              0.6877,             0.75728,             0.56659,             0.02082,           0.0053972,            0.038502,            0.006832,            0.006832,            0.006832
                  50,            0.025834,            0.010436,            0.020394,             0.79469,             0.74382,             0.82761,             0.63272,            0.020732,           0.0050684,            0.029296,            0.006766,            0.006766,            0.006766
                  51,             0.02623,            0.010453,            0.020073,             0.77579,             0.73568,             0.82512,             0.63501,            0.020282,           0.0049177,            0.026783,              0.0067,              0.0067,              0.0067
                  52,            0.025624,            0.010053,            0.018666,             0.75777,             0.79233,             0.82876,             0.64715,            0.020987,           0.0052637,            0.031998,            0.006634,            0.006634,            0.006634
                  53,            0.025479,             0.01014,            0.019685,             0.79504,             0.70207,             0.82159,             0.63156,            0.019977,           0.0051553,            0.031683,            0.006568,            0.006568,            0.006568
