               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,             0.03392,            0.047114,           0.0018902,             0.79441,             0.65262,             0.73155,             0.40711,            0.043435,             0.05161,           0.0070457,             0.00472,             0.00472,             0.00472
                 162,            0.035337,            0.048733,           0.0019837,             0.76986,             0.70025,             0.74246,             0.41345,             0.04314,            0.049893,           0.0069537,            0.004687,            0.004687,            0.004687
                 163,            0.033931,            0.042128,            0.001877,             0.80956,             0.68438,             0.73036,             0.40716,            0.042763,             0.05052,           0.0067897,            0.004654,            0.004654,            0.004654
                 164,            0.034534,            0.047363,           0.0018563,              0.8172,             0.67926,             0.73111,             0.41201,            0.043062,            0.050612,           0.0066122,            0.004621,            0.004621,            0.004621
                 165,            0.033732,            0.044822,           0.0018053,             0.81613,             0.65957,             0.72891,             0.40629,            0.043124,            0.050204,           0.0063957,            0.004588,            0.004588,            0.004588
                 166,            0.033797,            0.042444,           0.0019242,             0.80598,             0.66171,             0.71447,              0.4049,            0.043251,            0.050995,           0.0068945,            0.004555,            0.004555,            0.004555
                 167,             0.03478,            0.046473,           0.0018197,             0.81219,             0.64417,             0.72395,             0.40844,            0.043413,            0.051061,           0.0062779,            0.004522,            0.004522,            0.004522
                 168,            0.035464,            0.047763,           0.0016302,              0.7897,             0.66313,             0.72818,             0.41589,            0.043125,            0.050758,           0.0069271,            0.004489,            0.004489,            0.004489
                 169,             0.03447,            0.043445,           0.0017065,             0.79621,             0.66166,             0.72369,             0.40796,            0.042774,            0.051157,           0.0077478,            0.004456,            0.004456,            0.004456
                 170,            0.034666,             0.04524,            0.001878,             0.76721,             0.66955,             0.71967,             0.40895,            0.042626,            0.051182,           0.0073632,            0.004423,            0.004423,            0.004423
                 171,            0.034196,            0.048045,           0.0017696,             0.75909,             0.65814,             0.72401,             0.39983,            0.043282,            0.051146,           0.0073607,             0.00439,             0.00439,             0.00439
                 172,            0.034742,            0.046548,           0.0018039,             0.78562,             0.66713,              0.7376,             0.39858,            0.043924,            0.050576,           0.0070798,            0.004357,            0.004357,            0.004357
                 173,            0.033914,            0.045554,           0.0016522,             0.74908,             0.66341,             0.73412,             0.41178,             0.04315,            0.051092,           0.0069709,            0.004324,            0.004324,            0.004324
                 174,            0.034082,            0.045685,           0.0017229,             0.79539,             0.67285,             0.73725,             0.41291,            0.042937,              0.0506,           0.0067755,            0.004291,            0.004291,            0.004291
                 175,            0.033976,            0.046421,           0.0017826,             0.79006,             0.68708,             0.74764,              0.4208,             0.04249,            0.050925,            0.006607,            0.004258,            0.004258,            0.004258
                 176,            0.033012,            0.043593,           0.0017121,              0.7552,             0.66659,             0.73841,             0.41436,            0.043134,            0.050818,           0.0072568,            0.004225,            0.004225,            0.004225
                 177,            0.033824,            0.045319,           0.0014944,             0.83775,             0.61237,             0.72123,             0.40621,            0.043129,            0.051238,           0.0073309,            0.004192,            0.004192,            0.004192
                 178,            0.033945,            0.044574,           0.0015467,             0.77624,             0.68797,             0.74162,             0.41587,            0.043353,            0.051303,           0.0071977,            0.004159,            0.004159,            0.004159
                 179,            0.033307,            0.045663,           0.0016608,             0.77481,             0.69028,             0.74851,             0.41615,            0.043305,             0.05041,           0.0066931,            0.004126,            0.004126,            0.004126
                 180,            0.033814,            0.046241,           0.0016578,             0.78998,              0.6919,             0.73818,             0.40888,            0.043073,            0.050388,           0.0064826,            0.004093,            0.004093,            0.004093
                 181,            0.033521,            0.045691,           0.0015624,             0.77892,             0.67506,             0.73714,             0.41576,            0.042703,            0.049669,            0.006721,             0.00406,             0.00406,             0.00406
                 182,            0.033373,            0.048229,           0.0018544,             0.77962,             0.71001,             0.75548,             0.43456,            0.042173,            0.049852,           0.0067256,            0.004027,            0.004027,            0.004027
                 183,            0.033422,            0.045454,           0.0017911,              0.8069,             0.66908,             0.74581,             0.41961,            0.042466,            0.050216,           0.0078625,            0.003994,            0.003994,            0.003994
                 184,            0.032647,             0.04507,           0.0017707,             0.79168,             0.65801,             0.73255,             0.41276,            0.043208,            0.051539,           0.0074238,            0.003961,            0.003961,            0.003961
                 185,            0.033771,            0.045051,           0.0016999,             0.82942,             0.64941,             0.73611,             0.41323,            0.043251,            0.052277,           0.0072718,            0.003928,            0.003928,            0.003928
                 186,            0.032449,            0.043233,           0.0018465,             0.79108,             0.68391,             0.73327,             0.41134,            0.043442,            0.052281,           0.0062993,            0.003895,            0.003895,            0.003895
                 187,            0.032972,            0.043914,           0.0015607,             0.82902,             0.66122,             0.73567,             0.41452,            0.043367,             0.05133,           0.0069499,            0.003862,            0.003862,            0.003862
                 188,            0.033097,            0.041978,           0.0016969,             0.80217,              0.6659,             0.72337,             0.40866,             0.04378,            0.051045,           0.0077006,            0.003829,            0.003829,            0.003829
                 189,            0.033221,            0.044562,           0.0017072,             0.81498,             0.64867,             0.72697,             0.41185,            0.043256,            0.051994,           0.0068661,            0.003796,            0.003796,            0.003796
                 190,            0.032677,            0.045086,            0.001619,             0.83112,             0.67083,             0.72468,             0.41302,            0.043196,            0.051806,           0.0071355,            0.003763,            0.003763,            0.003763
                 191,            0.032568,            0.044346,           0.0016522,             0.78525,              0.6871,             0.74076,             0.41404,            0.043639,            0.050848,           0.0069178,             0.00373,             0.00373,             0.00373
                 192,            0.033633,            0.044744,           0.0015717,             0.79843,             0.65507,             0.73267,             0.40739,            0.043037,            0.051015,           0.0071081,            0.003697,            0.003697,            0.003697
                 193,            0.033457,            0.044691,           0.0015673,             0.79671,              0.6659,             0.72428,             0.40445,            0.043544,            0.051171,           0.0068387,            0.003664,            0.003664,            0.003664
                 194,            0.033177,            0.044964,           0.0015032,             0.79992,             0.67437,             0.73995,             0.40505,            0.042615,            0.050963,           0.0066516,            0.003631,            0.003631,            0.003631
                 195,            0.032303,            0.041509,           0.0014916,             0.80268,             0.66858,             0.73724,             0.41505,            0.042462,            0.050186,           0.0071324,            0.003598,            0.003598,            0.003598
                 196,             0.03239,            0.044682,           0.0015586,             0.80079,             0.67589,             0.73376,             0.40599,            0.042978,            0.051184,           0.0066977,            0.003565,            0.003565,            0.003565
                 197,            0.032624,            0.044655,           0.0014964,             0.76675,             0.70014,              0.7377,              0.4142,            0.042542,            0.050601,           0.0068622,            0.003532,            0.003532,            0.003532
                 198,            0.031767,            0.041981,           0.0014627,             0.76024,             0.71347,             0.73793,             0.41374,            0.042609,            0.051458,           0.0072659,            0.003499,            0.003499,            0.003499
                 199,            0.032377,            0.043576,           0.0014323,             0.77094,             0.70995,             0.73217,             0.41359,            0.042789,            0.051245,           0.0074337,            0.003466,            0.003466,            0.003466
                 200,            0.032595,            0.043937,           0.0017457,             0.79774,             0.69073,             0.73554,             0.41204,            0.042862,            0.052083,           0.0071424,            0.003433,            0.003433,            0.003433
                 201,            0.032084,            0.046456,           0.0017383,             0.81558,             0.66401,             0.74233,             0.42016,            0.042747,            0.052062,           0.0070985,              0.0034,              0.0034,              0.0034
                 202,            0.032878,            0.043121,           0.0014029,             0.80216,             0.67694,             0.74081,             0.41478,            0.042986,            0.052706,           0.0067723,            0.003367,            0.003367,            0.003367
                 203,            0.032585,            0.042161,           0.0013995,              0.7958,             0.69691,             0.73353,             0.41256,            0.043198,            0.052353,           0.0069721,            0.003334,            0.003334,            0.003334
                 204,            0.032022,            0.042932,           0.0013654,             0.82961,              0.6725,             0.73286,             0.41135,            0.043011,            0.051216,            0.007376,            0.003301,            0.003301,            0.003301
                 205,            0.031474,            0.040157,           0.0014588,             0.83191,             0.67715,             0.74547,             0.42333,            0.043075,             0.05155,           0.0070256,            0.003268,            0.003268,            0.003268
                 206,            0.031421,            0.042011,           0.0015769,             0.78905,              0.6978,             0.75259,             0.42286,            0.042817,            0.050796,            0.007033,            0.003235,            0.003235,            0.003235
                 207,            0.031571,            0.042064,           0.0013066,             0.81863,             0.67224,             0.74854,             0.42369,            0.042691,            0.051655,           0.0071457,            0.003202,            0.003202,            0.003202
                 208,            0.031648,            0.043971,           0.0014738,             0.83337,             0.66015,             0.75237,             0.41673,            0.042834,            0.052399,           0.0067869,            0.003169,            0.003169,            0.003169
                 209,            0.031944,            0.042899,           0.0014987,             0.82775,             0.65573,             0.75011,             0.41545,            0.043013,             0.05228,           0.0068715,            0.003136,            0.003136,            0.003136
                 210,            0.032127,            0.042289,           0.0011799,             0.77848,             0.69686,             0.74393,             0.41247,            0.043463,            0.052527,           0.0066879,            0.003103,            0.003103,            0.003103
                 211,            0.032857,            0.043898,           0.0014754,             0.80103,             0.66237,             0.73884,             0.41171,            0.043111,            0.051897,           0.0068741,             0.00307,             0.00307,             0.00307
                 212,            0.031795,            0.044792,           0.0013373,             0.81084,             0.65733,             0.74176,             0.41076,            0.043021,            0.051784,           0.0068346,            0.003037,            0.003037,            0.003037
                 213,            0.031552,            0.042866,           0.0015901,             0.78438,             0.67195,             0.74077,             0.41731,            0.042795,            0.051857,           0.0068929,            0.003004,            0.003004,            0.003004
                 214,            0.031904,            0.043742,           0.0014532,             0.78061,             0.68726,             0.73835,              0.4104,            0.042957,            0.052257,           0.0069543,            0.002971,            0.002971,            0.002971
                 215,            0.032341,            0.045714,           0.0016195,             0.78656,             0.68011,             0.74833,             0.41851,            0.042719,            0.052118,           0.0071278,            0.002938,            0.002938,            0.002938
                 216,            0.032435,            0.042472,           0.0013762,             0.76816,             0.68841,              0.7358,             0.42469,            0.042832,            0.052442,            0.007576,            0.002905,            0.002905,            0.002905
                 217,            0.031915,            0.043104,           0.0015617,             0.76571,             0.68309,              0.7255,             0.41494,            0.042956,             0.05302,           0.0075901,            0.002872,            0.002872,            0.002872
                 218,            0.031719,            0.042148,           0.0014895,             0.78098,             0.68453,             0.73263,              0.4123,            0.043269,            0.053298,           0.0073132,            0.002839,            0.002839,            0.002839
                 219,            0.031123,             0.04166,           0.0013722,             0.81086,             0.66398,             0.73384,             0.41976,            0.043144,            0.053154,           0.0069521,            0.002806,            0.002806,            0.002806
                 220,            0.031029,            0.042628,            0.001278,              0.8216,             0.67886,             0.73943,             0.41717,            0.042929,            0.053237,           0.0068023,            0.002773,            0.002773,            0.002773
                 221,            0.031632,            0.042645,           0.0012279,             0.77923,             0.70604,             0.73902,             0.41689,            0.042831,            0.052362,            0.007037,             0.00274,             0.00274,             0.00274
                 222,            0.030949,            0.041764,           0.0014336,             0.77527,             0.70095,               0.746,             0.41214,            0.042569,            0.051915,           0.0069982,            0.002707,            0.002707,            0.002707
                 223,            0.031549,            0.042331,            0.001328,             0.81455,             0.68106,             0.74796,             0.42208,            0.042463,            0.052271,           0.0069842,            0.002674,            0.002674,            0.002674
                 224,            0.031747,            0.043843,           0.0014397,             0.80852,             0.66542,             0.74677,             0.41528,            0.042909,             0.05191,           0.0069768,            0.002641,            0.002641,            0.002641
                 225,            0.031561,            0.041568,           0.0012498,             0.77435,             0.70955,             0.75724,             0.41894,             0.04239,            0.052173,           0.0070538,            0.002608,            0.002608,            0.002608
                 226,             0.03081,             0.03916,           0.0013381,             0.81129,             0.66789,             0.74417,             0.42029,            0.042749,            0.053014,           0.0071442,            0.002575,            0.002575,            0.002575
                 227,            0.030817,            0.042788,            0.001471,             0.77439,             0.69511,             0.74845,             0.42772,            0.042685,            0.051979,           0.0070704,            0.002542,            0.002542,            0.002542
                 228,            0.031423,            0.042824,           0.0014216,             0.75152,             0.71875,             0.74467,             0.42841,            0.042467,            0.052195,           0.0070105,            0.002509,            0.002509,            0.002509
                 229,            0.030989,            0.043735,           0.0012957,             0.82952,             0.66237,             0.73437,             0.42053,            0.042726,            0.053369,            0.007243,            0.002476,            0.002476,            0.002476
                 230,            0.030195,              0.0402,           0.0012013,             0.78097,             0.70874,             0.74449,             0.41881,            0.043101,            0.053808,           0.0075809,            0.002443,            0.002443,            0.002443
                 231,            0.030368,            0.041261,            0.001537,              0.8098,             0.69972,             0.75835,             0.42174,            0.042717,            0.052129,           0.0071941,             0.00241,             0.00241,             0.00241
                 232,            0.030955,            0.043392,           0.0013282,              0.7863,             0.71099,             0.75441,             0.41695,            0.042705,            0.051877,           0.0071593,            0.002377,            0.002377,            0.002377
                 233,            0.031352,            0.042152,           0.0012953,             0.79122,             0.68706,             0.74115,              0.4117,            0.042974,            0.052392,           0.0073904,            0.002344,            0.002344,            0.002344
                 234,            0.030572,             0.03933,           0.0010223,             0.83625,             0.64276,             0.73942,             0.42382,            0.042747,             0.05236,           0.0069437,            0.002311,            0.002311,            0.002311
                 235,            0.031465,             0.04091,           0.0012282,             0.79612,             0.68542,             0.73678,             0.42533,            0.042451,            0.051697,           0.0071092,            0.002278,            0.002278,            0.002278
                 236,            0.031451,            0.041589,           0.0012057,             0.84271,             0.65355,             0.74153,             0.42315,             0.04274,            0.052253,           0.0070085,            0.002245,            0.002245,            0.002245
                 237,            0.030209,            0.041074,            0.001142,             0.77956,             0.68531,              0.7345,             0.41601,            0.042991,             0.05286,           0.0071757,            0.002212,            0.002212,            0.002212
                 238,            0.030631,            0.040667,           0.0010447,             0.76675,             0.70911,             0.73765,             0.42228,            0.042802,            0.052602,           0.0071772,            0.002179,            0.002179,            0.002179
                 239,            0.030052,            0.041151,           0.0012542,             0.77868,             0.68572,             0.73601,             0.41945,            0.042714,            0.052593,           0.0067457,            0.002146,            0.002146,            0.002146
                 240,            0.030597,            0.041875,           0.0012762,             0.82079,             0.66339,             0.73161,             0.41984,            0.042771,             0.05296,           0.0066502,            0.002113,            0.002113,            0.002113
                 241,            0.030975,             0.04236,            0.001289,             0.81488,             0.66205,             0.73907,             0.42364,            0.042602,            0.053073,           0.0066729,             0.00208,             0.00208,             0.00208
                 242,            0.030868,            0.044094,           0.0012629,             0.75752,             0.71233,             0.73798,              0.4161,            0.042534,            0.052116,           0.0071592,            0.002047,            0.002047,            0.002047
                 243,            0.030627,            0.040489,           0.0011178,             0.79101,             0.65993,             0.73541,             0.41163,             0.04255,            0.052445,           0.0072716,            0.002014,            0.002014,            0.002014
                 244,            0.030644,            0.042435,           0.0010527,             0.80095,             0.68634,             0.74891,             0.41291,            0.042762,            0.052101,           0.0072635,            0.001981,            0.001981,            0.001981
                 245,             0.03088,            0.043272,           0.0012232,             0.79201,             0.70797,             0.75458,              0.4184,            0.042538,            0.052265,           0.0075912,            0.001948,            0.001948,            0.001948
                 246,            0.030807,            0.042744,           0.0011188,             0.82974,             0.67027,             0.75597,             0.41641,            0.042607,             0.05184,           0.0078127,            0.001915,            0.001915,            0.001915
                 247,            0.029835,            0.040006,           0.0014639,             0.79477,             0.67983,              0.7453,             0.41854,            0.042505,            0.052093,            0.007515,            0.001882,            0.001882,            0.001882
                 248,            0.030463,            0.041902,            0.001061,             0.79256,             0.67793,             0.73908,             0.41948,            0.042712,            0.052453,           0.0074878,            0.001849,            0.001849,            0.001849
                 249,            0.029929,            0.039261,           0.0012094,             0.78428,             0.69851,             0.74646,             0.42643,            0.042653,            0.052138,           0.0079088,            0.001816,            0.001816,            0.001816
                 250,            0.030584,            0.042154,           0.0014418,             0.80288,              0.6663,             0.74242,             0.42151,            0.042551,            0.052038,             0.00775,            0.001783,            0.001783,            0.001783
                 251,             0.03052,            0.040373,           0.0012085,             0.76345,             0.69155,             0.73884,             0.42306,            0.042519,            0.052358,             0.00763,             0.00175,             0.00175,             0.00175
                 252,            0.031097,             0.04175,          0.00098366,             0.81759,             0.66705,             0.74675,             0.42545,            0.042595,             0.05246,           0.0074105,            0.001717,            0.001717,            0.001717
                 253,            0.030324,            0.040324,            0.001152,             0.80847,             0.69259,             0.74858,             0.42908,            0.042709,            0.052783,           0.0072579,            0.001684,            0.001684,            0.001684
                 254,            0.029821,            0.041333,           0.0011709,             0.78507,             0.70163,             0.73227,             0.42469,            0.042622,            0.052427,           0.0072215,            0.001651,            0.001651,            0.001651
                 255,            0.029843,            0.041291,           0.0010324,             0.81327,             0.68301,             0.74004,             0.41965,            0.042379,            0.052144,           0.0074141,            0.001618,            0.001618,            0.001618
                 256,            0.030667,            0.041375,           0.0013314,             0.79242,             0.67986,             0.73634,             0.42337,            0.042385,            0.052323,           0.0073024,            0.001585,            0.001585,            0.001585
                 257,             0.02996,            0.039766,           0.0013983,             0.80856,             0.68074,              0.7495,             0.41813,            0.042797,            0.052313,           0.0074006,            0.001552,            0.001552,            0.001552
                 258,            0.030178,            0.040333,           0.0011194,             0.78937,             0.67943,             0.74824,             0.42195,            0.042739,              0.0522,           0.0073601,            0.001519,            0.001519,            0.001519
                 259,             0.03021,            0.039665,           0.0013093,              0.7827,             0.69268,              0.7516,             0.42346,            0.042633,            0.052024,           0.0073083,            0.001486,            0.001486,            0.001486
                 260,            0.030189,             0.03922,           0.0011717,              0.7718,             0.71643,             0.75196,             0.42074,            0.042717,            0.052564,           0.0069688,            0.001453,            0.001453,            0.001453
                 261,            0.029522,            0.041532,           0.0010284,             0.78072,             0.69761,             0.74912,             0.42467,            0.042478,            0.052693,           0.0071778,             0.00142,             0.00142,             0.00142
                 262,            0.029486,            0.039153,           0.0012135,             0.80757,             0.66918,             0.74854,             0.42365,            0.042539,            0.052868,           0.0069749,            0.001387,            0.001387,            0.001387
                 263,            0.030025,            0.041157,          0.00098319,             0.79683,             0.68679,             0.74624,             0.42154,            0.042667,            0.053005,           0.0071265,            0.001354,            0.001354,            0.001354
                 264,             0.02924,            0.039636,           0.0010222,             0.78338,             0.68959,             0.74223,              0.4263,            0.042478,            0.052833,           0.0072978,            0.001321,            0.001321,            0.001321
                 265,            0.029961,            0.041412,           0.0011704,             0.79487,             0.69495,             0.75007,             0.42664,            0.042507,             0.05305,           0.0071957,            0.001288,            0.001288,            0.001288
                 266,            0.030414,             0.04105,          0.00096161,             0.78564,             0.69336,             0.73995,             0.42095,            0.042886,            0.053486,           0.0072735,            0.001255,            0.001255,            0.001255
                 267,            0.029789,             0.03971,           0.0012606,              0.8362,             0.63666,             0.73799,             0.42043,            0.042569,            0.053415,           0.0072788,            0.001222,            0.001222,            0.001222
                 268,            0.029444,            0.041133,           0.0011722,             0.80874,             0.67643,             0.75501,             0.42654,            0.042334,            0.052133,           0.0072359,            0.001189,            0.001189,            0.001189
                 269,            0.030038,             0.04176,           0.0011566,             0.76436,             0.70667,             0.75363,             0.42878,            0.042361,            0.051857,           0.0071036,            0.001156,            0.001156,            0.001156
                 270,            0.030098,            0.040193,           0.0010433,             0.76423,             0.70964,             0.74811,             0.42623,             0.04245,            0.052502,           0.0071327,            0.001123,            0.001123,            0.001123
                 271,            0.030076,            0.042888,           0.0010943,              0.7462,              0.7134,             0.74842,             0.42198,            0.042501,            0.052518,           0.0070455,             0.00109,             0.00109,             0.00109
                 272,            0.029383,            0.039628,           0.0011501,             0.78758,             0.68359,             0.74865,             0.42482,            0.042659,            0.052638,           0.0071072,            0.001057,            0.001057,            0.001057
                 273,            0.029877,             0.04303,           0.0010687,             0.78089,             0.69262,             0.74581,             0.42587,            0.042757,            0.052503,           0.0073165,            0.001024,            0.001024,            0.001024
                 274,            0.030221,             0.04319,           0.0010048,             0.77106,             0.69983,             0.74592,             0.42796,            0.042655,            0.052391,           0.0072437,            0.000991,            0.000991,            0.000991
                 275,            0.028944,              0.0393,           0.0011672,             0.77005,             0.70325,             0.74458,              0.4262,            0.042454,            0.052301,           0.0072608,            0.000958,            0.000958,            0.000958
                 276,            0.029721,            0.041179,           0.0010235,             0.79863,             0.69173,             0.75024,             0.42695,            0.042388,            0.052318,           0.0071504,            0.000925,            0.000925,            0.000925
                 277,            0.029988,            0.042012,          0.00094989,             0.81714,             0.67934,             0.75271,             0.43124,            0.042056,            0.052208,             0.00705,            0.000892,            0.000892,            0.000892
                 278,            0.029606,            0.040884,           0.0010276,             0.79864,             0.70413,             0.75592,             0.43188,            0.042155,            0.052116,             0.00709,            0.000859,            0.000859,            0.000859
                 279,            0.029935,            0.042122,           0.0010185,             0.78512,             0.70562,             0.75768,              0.4342,            0.042434,            0.052107,           0.0069105,            0.000826,            0.000826,            0.000826
                 280,            0.029419,            0.039633,          0.00098735,             0.76415,             0.70877,             0.75683,             0.43175,            0.042617,            0.052207,           0.0067678,            0.000793,            0.000793,            0.000793
                 281,            0.030215,            0.040754,            0.001004,             0.79993,             0.66824,             0.75468,             0.43265,            0.042568,            0.052103,           0.0068613,             0.00076,             0.00076,             0.00076
                 282,            0.029696,            0.040069,           0.0010261,             0.80496,             0.68251,             0.75223,              0.4324,            0.042596,            0.052224,           0.0069383,            0.000727,            0.000727,            0.000727
